elder_name,youth_name,elder_district,youth_district,elder_zone,youth_zone,distance_km,used_global_fallback
Lam Wing Chiu,Leung Man Yi,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.06290857444646555,False
Cheung Wai Ling,Yip Lok Yin,Kwun Tong - Lam Tin,Kwun Tong - Yau Tong,2,2,0.13484095178787953,False
Chow Siu Lan,Chow Yuk Ting,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.04068570036707734,False
Lee Ka Yan,Yip Chi Ho,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.03442673903434164,False
Ho Ming Yuet,Yip Lok Yin,Kwun Tong - Lam Tin,Kwun Tong - Yau Tong,2,2,0.11930605725722906,False
Lee Yuk Lan,Yip Tsz Ho,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.06173835743485114,False
Lee Sze Man,Ng Wai Man,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.1016853685959514,False
Leung Yuk Lan,Tang Wai Man,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.049738676831090164,False
Ho Siu Lan,Wong Man Yi,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.016530852708413025,False
Chan Kwok Wai,Lee Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.1431396424604907,False
Tang Chi Keung,Lau Ka Ching,Eastern - North Point,Eastern - North Point,2,2,0.04753095216589914,False
Cheung Wing Chiu,Lau Man Yi,Eastern - North Point,Eastern - North Point,2,2,0.0884522690068301,False
Lam Siu Fong,Wong Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.017953027903050478,False
Lam Ka Yan,Ho Ho Yin,Kwun Tong - Lam Tin,Kwun Tong - Yau Tong,2,2,0.10263292954217118,False
Lam Kwok Wai,Leung Man Yi,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.11563658276766967,False
Leung Hoi Yan,Leung Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.011694339913476624,False
Chow Yuk Lan,Chow Man Yi,Eastern - North Point,Eastern - North Point,2,2,0.05012080799754797,False
Ho Tak Ming,Lee Sze Wing,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.12562717906657186,False
Wong Pak Kuen,Lau Tsz Wai,Eastern - North Point,Eastern - North Point,2,2,0.040699898874992285,False
Wong Siu Lan,Wong Wai Man,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.0,False
Lau Kam Ming,Tang Wai Man,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.03881597420368591,False
Lam Sze Man,Tang Kwok Him,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.04847048263410152,False
Lam Wing Chiu,Tang Wing Sze,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.07654563063468385,False
Wong Wai Ling,Yip Chi Ho,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.13182103414339322,False
Ng Pak Kuen,Chow Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.19478642915804076,False
Ho Chun Wah,Tang Pak Hei,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.007613574966170237,False
Lam Kwok Wai,Lam Yiu Tung,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.025048385195184295,False
Lam Hoi Yan,Lee Man Yi,Sai Kung - Hang Hau,Sai Kung - Tseung Kwan O,2,2,0.22405887133975239,False
Cheung Lai Kwan,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.15625601272290046,False
Wong Siu Fong,Lam Lok Yin,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.1520036611331594,False
Wong Kwok Wai,Wong Lok Yin,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.06055598340549007,False
Yip Tak Ming,Chow Tsz Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.10690593321604944,False
Tang Pak Kuen,Lau Wing Sze,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.07782292863292478,False
Chan Yuk Lan,Chow Chi Ho,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.06046619947068335,False
Ng Kin Man,Chow Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.13965197422711959,False
Yip Kwok Wai,Lee Yan Ting,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.09573250097383249,False
Lee Ka Yan,Leung Kwok Him,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.22885502485773707,False
Chow Chi Keung,Chow Yuk Ting,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.0,False
Yip Kin Man,Yip Yiu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.04621924863148914,False
Cheung Kam Ming,Chow Yiu Tung,Eastern - North Point,Eastern - North Point,2,2,0.05427547391568794,False
Tang Chi Keung,Ng Chi Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.07031432431840885,False
Wong Wing Chiu,Ho Man Yi,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.14558205988946157,False
Tang Siu Lan,Lau Yuk Ting,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.24722416829356722,False
Cheung Kin Man,Lee Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.12517157969272763,False
Lau Kam Ming,Tang Kwok Him,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.19293868826582222,False
Chan Wai Ling,Lau Siu Tung,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.09857132935180618,False
Wong Wing Chiu,Lam Ho Yin,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.042917911082251604,False
Lee Yee Kwan,Lee Ho Yin,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.17131495890783244,False
Lau Yuk Lan,Leung Ho Yin,Eastern - North Point,Eastern - North Point,2,2,0.04129137392422988,False
Leung Chun Wah,Leung Yuk Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.08383212886999131,False
Lee Wing Chiu,Chan Ka Ching,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.15886120720106722,False
Tang Yat Fung,Lee Pak Hei,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.11499879403525291,False
Lam Pak Kuen,Yip Hiu Lam,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.11739684935494685,False
Chan Sze Man,Cheung Yuk Ting,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.05516292335346251,False
Tang Yuk Lan,Lee Man Yi,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.11337302067692094,False
Lau Hoi Yan,Leung Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.19479365625778505,False
Wong Kwok Wai,Ng Tsz Wai,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.0583849907234739,False
Yip Chun Wah,Ng Yiu Tung,Eastern - North Point,Eastern - Quarry Bay,2,2,0.08427263352939829,False
Lau Yuk Lan,Chan Tsz Wai,Eastern - North Point,Eastern - Quarry Bay,2,2,0.050377747537410256,False
Lam Tak Ming,Cheung Tsz Wai,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.20048767336019108,False
Cheung Chun Wah,Chow Pak Hei,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.2030157396583772,False
Wong Yuk Lan,Lam Pak Hei,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.13485648193306568,False
Chan Ka Yan,Ng Ka Ching,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.06591827470673846,False
Leung Sze Man,Chan Yan Ting,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.0853273183948639,False
Ng Siu Fong,Lau Man Yi,Eastern - North Point,Eastern - North Point,2,2,0.02443422192446179,False
Lee Tak Ming,Yip Tsz Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.03341894942463251,False
Cheung Wai Ling,Tang Kwok Him,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.058969702766729644,False
Chan Lai Kwan,Chow Pak Hei,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.12286132658081717,False
Lee Siu Fong,Lee Yan Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.0,False
Wong Sze Man,Cheung Sze Wing,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.12078339318676606,False
Ng Pak Kuen,Lee Siu Tung,Eastern - North Point,Eastern - North Point,2,2,0.09849353199005992,False
Tang Kam Ming,Lee Lok Yin,Eastern - North Point,Eastern - North Point,2,2,0.06814083673770802,False
Tang Chun Wah,Lee Siu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.17381005542117178,False
Yip Ka Yan,Lam Ka Ming,Eastern - North Point,Eastern - North Point,2,2,0.05145194491607371,False
Wong Yee Kwan,Chan Chi Ho,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.1490513262007809,False
Yip Ka Yan,Lau Yiu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.02308037521141086,False
Ho Sze Man,Cheung Tsz Wai,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.09833055720057465,False
Leung Wing Chiu,Ho Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.17539202354880862,False
Cheung Kin Man,Tang Wai Man,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.051474097029748825,False
Lau Kin Man,Yip Lok Yin,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.08907192635324526,False
Yip Mei Lin,Wong Tsz Wai,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.1028022694706289,False
Tang Chun Wah,Lau Wing Sze,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.11878235461479049,False
Wong Ming Yuet,Chow Chi Ho,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.2175247506414385,False
Chow Yat Fung,Yip Yiu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.06588560682685904,False
Wong Yuk Lan,Ng Wai Man,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.13801304879354356,False
Wong Chi Keung,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.3210684777704969,False
Wong Kam Ming,Cheung Lok Yin,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.10867932354400522,False
Cheung Siu Fong,Cheung Yuk Ting,Kwun Tong - Kwun Tong,Kwun Tong - Lam Tin,2,2,0.04640914204410461,False
Ho Chi Keung,Cheung Hiu Lam,Eastern - North Point,Eastern - North Point,2,2,0.040100719009163274,False
Ho Mei Lin,Lam Ho Yin,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.05918777062760066,False
Ng Yuk Lan,Chow Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.2295503805733345,False
Tang Kin Man,Ng Pak Hei,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.06520688713909735,False
Leung Ming Yuet,Ho Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.1322460835117821,False
Ng Mei Lin,Cheung Ka Ming,Eastern - North Point,Eastern - North Point,2,2,0.011044030675708487,False
Wong Mei Lin,Yip Yuk Ting,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.09667532958941605,False
Wong Tak Ming,Lam Ka Ching,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.07986405256067954,False
Chan Yee Kwan,Chan Chi Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0,False
Chow Yat Fung,Cheung Man Yi,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.11556047813641057,False
Leung Pak Kuen,Ng Pak Hei,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.11058691751579247,False
Chow Wai Ling,Ng Ka Ching,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.06149735983787744,False
Leung Ka Yan,Leung Tsz Wai,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.11016558175495313,False
Tang Chi Keung,Lam Chi Ho,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.17033240592963117,False
Leung Kam Ming,Lee Yan Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.05409564338996836,False
Tang Yuk Lan,Leung Tsz Wai,Eastern - North Point,Eastern - North Point,2,2,0.129327054673226,False
Ng Chi Keung,Chow Man Yi,Eastern - North Point,Eastern - North Point,2,2,0.057186530084261514,False
Lau Wai Ling,Ng Tsz Wai,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.03350814871856413,False
Lam Sze Man,Ng Ho Yin,Eastern - North Point,Eastern - Quarry Bay,2,2,0.13296214079566965,False
Lee Hoi Yan,Lee Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.10443561165158481,False
Lee Sze Man,Cheung Yuk Ting,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.06614932771222112,False
Lee Tak Ming,Lee Siu Tung,Eastern - North Point,Eastern - North Point,2,2,0.0,False
Cheung Mei Lin,Chow Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.08037530262071627,False
Yip Mei Lin,Tang Wing Sze,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.05769922695148495,False
Ng Chi Keung,Lee Sze Wing,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.09371179089816047,False
Ng Yuk Lan,Wong Yiu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.03533752995152609,False
Lam Pak Kuen,Ng Yiu Tung,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.1290190311945099,False
Yip Yat Fung,Lau Yiu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.08369942100925266,False
Leung Yuk Lan,Ng Pak Hei,Kwun Tong - Lam Tin,Kwun Tong - Kwun Tong,2,2,0.0973009352023457,False
Wong Siu Fong,Chan Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.14328926445490708,False
Yip Hoi Yan,Yip Kwok Him,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.0,False
Cheung Wing Chiu,Cheung Hiu Lam,Eastern - North Point,Eastern - North Point,2,2,0.0,False
Chan Chun Wah,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.04203973493336174,False
Cheung Siu Lan,Lee Pak Hei,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.19413619687532324,False
Yip Yee Kwan,Chow Chi Ho,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.21510680598229243,False
Lee Hoi Yan,Lee Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.1788591780746747,False
Lam Chi Keung,Cheung Sze Wing,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.16179854042189948,False
Ho Kin Man,Tang Lok Yin,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.11227072229407412,False
Wong Hoi Yan,Cheung Ka Ming,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.08714944117798185,False
Wong Siu Lan,Ng Sze Wing,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.08306520531150632,False
Cheung Chun Wah,Lee Wing Sze,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.08493646084284019,False
Lau Yee Kwan,Lam Wai Man,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.13061684370017682,False
Ho Yee Kwan,Lee Siu Tung,Eastern - Quarry Bay,Eastern - North Point,2,2,0.15289236350755275,False
Leung Tak Ming,Yip Yuk Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.07480959046143494,False
Tang Wai Ling,Ng Ka Ching,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.0862278814994449,False
Cheung Kin Man,Cheung Man Yi,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.18467493775657204,False
Lam Yuk Lan,Cheung Yiu Tung,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.04766404754676899,False
Ng Yuk Lan,Chan Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.12050631728084578,False
Wong Siu Fong,Ng Yiu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.11444216082096967,False
Chow Wai Ling,Lee Lok Yin,Eastern - North Point,Eastern - North Point,2,2,0.08033033442221574,False
Ho Ming Yuet,Lee Man Yi,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.12418508553820873,False
Tang Yat Fung,Leung Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.10146268549542461,False
Yip Pak Kuen,Tang Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.07022884976704998,False
Ho Wai Ling,Chan Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.04389886906263783,False
Lee Chun Wah,Yip Ka Ming,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.22287186336254433,False
Lee Kam Ming,Tang Man Yi,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.08172677849038669,False
Cheung Mei Lin,Tang Man Yi,Sai Kung - Hang Hau,Sai Kung - Tseung Kwan O,2,2,0.10111490960758418,False
Ho Lai Kwan,Lee Tsz Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0548794981977705,False
Wong Chi Keung,Yip Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.0829759719359834,False
Wong Ming Yuet,Lam Chi Ho,Eastern - North Point,Eastern - North Point,2,2,0.03946818150135688,False
Cheung Mei Lin,Lee Sze Wing,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.3046270717079527,False
Yip Chi Keung,Chow Tsz Wai,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.043447902521441775,False
Wong Ming Yuet,Wong Yiu Tung,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.03864578636239868,False
Lam Sze Man,Lee Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.2041045374339006,False
Chan Tak Ming,Chan Yiu Tung,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.18708580185667845,False
Lau Chun Wah,Lee Tsz Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.2012833814153299,False
Yip Sze Man,Lau Ho Yin,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.1608637794064733,False
Chow Siu Fong,Lee Man Yi,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.12479626511109457,False
Ho Yuk Lan,Lam Wai Man,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.13114615305693428,False
Lam Lai Kwan,Ng Chi Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.09754222707987142,False
Wong Kam Ming,Lee Pak Hei,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.04006015727997659,False
Leung Yuk Lan,Wong Yuk Ting,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.04698659312599159,False
Wong Yee Kwan,Tang Wai Man,Eastern - Quarry Bay,Eastern - North Point,2,2,0.14008541042646014,False
Leung Yuk Lan,Lee Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.16708148034283127,False
Lee Sze Man,Yip Chi Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.05493293114844113,False
Tang Siu Fong,Tang Wai Man,Eastern - North Point,Eastern - Quarry Bay,2,2,0.08991042440235465,False
Leung Ming Yuet,Wong Chi Ho,Kwun Tong - Lam Tin,Kwun Tong - Yau Tong,2,2,0.053236352605498305,False
Cheung Chi Keung,Ng Yan Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.11579867694721234,False
Tang Ka Yan,Lee Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.11313361961448536,False
Cheung Hoi Yan,Tang Kwok Him,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.12563953133265518,False
Cheung Mei Lin,Cheung Ka Ming,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.0,False
Lau Ming Yuet,Yip Sze Wing,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.191925966139304,False
Yip Ming Yuet,Lee Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.15924886428677681,False
Yip Sze Man,Tang Hiu Lam,Eastern - North Point,Eastern - North Point,2,2,0.038237755229885956,False
Ho Siu Lan,Chow Wai Man,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.022664317028769723,False
Lam Kin Man,Lee Siu Tung,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.13795882197370793,False
Lau Lai Kwan,Lau Tsz Wai,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.061805053592970984,False
Yip Yee Kwan,Ng Man Yi,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.1682411456556287,False
Tang Siu Lan,Lee Lok Yin,Eastern - North Point,Eastern - North Point,2,2,0.135110440759611,False
Cheung Kin Man,Cheung Man Yi,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.0,False
Lee Wai Ling,Lam Yuk Ting,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.1434062265708784,False
Lam Kam Ming,Tang Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.10409724497115443,False
Yip Ka Yan,Lau Hiu Lam,Sai Kung - Tseung Kwan O,Sai Kung - Hang Hau,2,2,0.015513859583910862,False
Yip Hoi Yan,Yip Kwok Him,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.0,False
Wong Siu Lan,Ng Pak Hei,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.3227244939795237,False
Ho Kwok Wai,Chan Kwok Him,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.19724985852700702,False
Ng Sze Man,Cheung Man Yi,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.10077705872264926,False
Ho Yee Kwan,Leung Yuk Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.0896803278829036,False
Ng Pak Kuen,Tang Pak Hei,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.2186810855797284,False
Leung Siu Fong,Yip Yan Ting,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.11560277138861706,False
Ng Hoi Yan,Yip Siu Tung,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.11377159249664308,False
Wong Chi Keung,Lau Yiu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.04988530607701307,False
Chow Yat Fung,Chan Ka Ching,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.09769603417692067,False
Lee Wai Ling,Lee Tsz Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0,False
Ho Ming Yuet,Cheung Ka Ming,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.05996035529226514,False
Wong Chi Keung,Tang Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.14117687246755706,False
Wong Hoi Yan,Tang Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.06999878703954844,False
Leung Kin Man,Lau Lok Yin,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.17864458396735183,False
Leung Wing Chiu,Cheung Man Yi,Eastern - North Point,Eastern - North Point,2,2,0.08796015429341249,False
Chan Kam Ming,Lam Yiu Tung,Eastern - North Point,Eastern - North Point,2,2,0.06780594636466179,False
Cheung Wing Chiu,Ng Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.13735080376775877,False
Wong Kwok Wai,Ng Ka Ching,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.12105371961878776,False
Tang Chun Wah,Yip Lok Yin,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.15420767577080538,False
Leung Chun Wah,Lau Wai Man,Eastern - North Point,Eastern - North Point,2,2,0.10724595648956868,False
Lee Wai Ling,Cheung Man Yi,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.2047288438949876,False
Wong Chun Wah,Chow Pak Hei,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.2027084328128625,False
Ho Pak Kuen,Ng Ka Ming,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.09199443539353942,False
Leung Kam Ming,Yip Lok Yin,Kwun Tong - Lam Tin,Kwun Tong - Yau Tong,2,2,0.04014782873115987,False
Tang Chun Wah,Ho Sze Wing,Eastern - North Point,Eastern - North Point,2,2,0.06324523333131873,False
Chow Hoi Yan,Wong Lok Yin,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.03220215794891798,False
Cheung Sze Man,Yip Wai Man,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.05931234852802631,False
Yip Lai Kwan,Lam Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.11393086010389322,False
Cheung Wing Chiu,Wong Lok Yin,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.1101475096221418,False
Lau Yuk Lan,Ho Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.17686334279115845,False
Lee Mei Lin,Ng Ka Ming,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.18165425361141885,False
Ho Chi Keung,Yip Ka Ching,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.15558148847448333,False
Lam Wai Ling,Chan Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.17466526098109744,False
Yip Yee Kwan,Yip Chi Ho,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.0,False
Yip Yee Kwan,Lee Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.13424385450698917,False
Lam Hoi Yan,Lau Man Yi,Eastern - North Point,Eastern - North Point,2,2,0.07686066191953607,False
Ho Siu Fong,Lam Chi Ho,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.18556392844153677,False
Lam Ming Yuet,Cheung Yiu Tung,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.1577193705517284,False
Lam Kwok Wai,Lau Yiu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.14079928483031814,False
